Ident,Lat,Lon,Alt
SA7O,-31.21361111,-64.16027778,495
SDKF,-9.15553750,-40.09135550,372
HSSJ,4.87200950,31.60111550,461
OEJB,27.03903350,49.40508050,8
FY1V,-23.74750000,18.09255000,1265
1Y3,40.70554833,-94.22384278,386
OK39,36.96669444,-100.31708945,683
ND18,48.50640750,-101.21682473,479
OH62,39.62666666,-84.45666667,297
2NJ1,40.63343388,-75.06628334,183
0SD8,43.78276694,-100.29291056,579
SWJN,-11.50027850,-58.88388820,330
EDWJ,53.68121115,7.05986464,2
SASJ,-24.39273650,-65.09783300,920
SA39,-24.23647050,-65.26905250,1234
SA7P,-24.31444444,-65.24694444,1190
7V8,40.97088950,-102.31542938,1073
YJLC,-20.66822921,141.71840547,123
SPJL,-15.46710400,-70.15816950,3826
KJKL,37.59385850,-83.31724150,421
73CL,33.69890749,-115.63693278,407
SBJC,-1.41418350,-48.46073750,16
SSJK,-29.15277860,-53.74305730,497
VNJL,29.28333300,82.18333400,2347
GA08,32.69180361,-84.49714278,201
U13,38.24997650,-112.22548050,1850
YJDA,-24.83751936,143.06221248,145
YJUN,-26.42182950,120.57792520,562
SBJD,-23.18169600,-46.94347100,757
5LA0,32.59181388,-93.82795556,61
PAJN,58.35496400,-134.57627800,6
IN20,39.45365916,-86.28026862,233
RKTI,37.02999725,127.88526525,86
SAAJ,-34.54588900,-60.93054200,80
SA7Q,-39.70388889,-71.17000000,856
SA7R,-39.84750000,-70.86388889,691
CCE3,46.56270150,-67.16840400,255
NV14,41.35547805,-114.23001806,1646
5OR5,44.03456388,-121.11835723,1064
25OR,42.12431700,-121.45777900,1256
SDWK,-20.00166667,-47.76750000,564
OR14,43.74154638,-118.06351251,925
X9JR,55.87276748,-5.92171713,4
75ND,46.90750666,-102.49129223,722
YJNB,-30.30342600,115.05519046,15
SWJU,-10.30555630,-58.48944470,160
SJOH,-2.18666667,-56.09027778,33
SNTO,-17.89231800,-41.51361650,479
TE52,31.49018138,-94.71465389,70
NV44,39.75518722,-119.59934945,1366
2LL5,39.99864416,-88.06003862,209
LFQX,48.11525300,4.82140200,349
OP35,29.04049300,61.64739200,872
2TX7,33.09456611,-97.39613139,267
33W,35.84932138,-78.18360473,75
FB27,-22.05000000,29.03330000,671
FBJW,-24.60233350,24.69095800,1189
EFJY,62.39945150,25.67825000,140
WA01,47.72209333,-118.94279084,594
T83,29.49689750,-99.49393500,368
46T,30.73158333,-96.13106806,87
NM03,33.27510388,-104.36885389,1056
1MU2,39.44388722,-94.66412389,244
FB28,-24.33335000,20.63335000,1158
VRMT,0.48813600,72.99694550,1
HI25,19.12282444,-155.57805028,599
11NE,42.44633646,-103.91715282,1417
HUKF,2.32637065,31.49729263,721
VTZ3,14.02149779,101.70311363,15
OAKB,34.56587497,69.21228916,1791
WZ22,2.52833300,117.39600400,488
UIAA,52.02758475,113.30166375,693
NFKD,-19.05791320,178.15720326,2
RODN,26.35561025,127.76763375,44
VRMK,1.85919700,73.52195300,1
YKDI,-33.96968606,137.65984545,42
5V8,43.83332611,-101.49708806,750
HSLI,11.13802650,29.70112050,563
DNKA,10.69586650,7.32014450,632
DN53,10.59894400,7.44870700,648
WN59,46.53760694,-122.71789306,158
GQNK,16.15954700,-13.50761550,23
LSPG,46.90670400,8.26039600,557
VTZ4,12.87194788,99.79298314,40
WZ24,-7.10864577,140.12617635,9
TA44,27.07560083,-98.60168501,137
UT1P,39.68941100,64.55040400,210
ESMJ,55.99491516,13.05329236,84
RJFK,31.80340000,130.71940550,276
MO05,40.42504055,-91.71266417,213
LTCN,37.53896700,36.95341100,525
PHOG,20.89897475,-156.43046025,16
NFKB,-17.25445672,-179.48870204,21
NZKO,-35.45633350,173.81882450,166
NZKI,-42.42313100,173.60589000,6
VEKR,24.30819150,92.00715550,24
WASK,-3.64451850,133.69555150,11
NZKF,-36.40637970,174.58721920,34
RKU,-8.81394838,146.52370211,11
NZKT,-35.07219400,173.28589725,82
YKIU,-23.08873161,149.43337110,146
WZ25,-2.98773500,138.10857600,59
EFKI,64.28547050,27.69241650,147
YKAJ,-20.02766881,140.02602543,155
HUKJ,0.19680100,32.55296550,0
HKKG,0.27134050,34.78729550,1530
UT1M,37.62432200,67.51759600,368
PAFE,56.96136250,-133.91026100,52
HUKK,0.49333229,33.28102246,1200
LTFA,38.51662950,26.97605150,4
PHJR,21.30737675,-158.07020576,6
FYKE,-25.63720000,19.86330000,960
UT58,35.66287600,62.55484000,405
VEDX,22.33950800,87.21449700,61
ND32,46.91554027,-99.89454834,562
EFKO,64.22861000,23.82639050,13
OINE,37.38327250,55.45200700,130
LGKL,37.06831950,22.02552350,8
KAZO,42.23523600,-85.55222600,266
YKLR,-27.71863512,138.26133917,9
YKAE,-30.36082999,117.12236305,326
PHLU,21.21106753,-156.97360013,7
VYKL,23.18824700,94.05110150,152
YKBR,-27.69219824,114.25923708,157
BIKA,64.77979311,-22.25834792,49
FZRF,-5.87554750,29.24933900,783
YPKG,-30.78911777,121.46280246,366
RPVK,11.67942950,122.37629350,4
WRLK,2.15549900,117.43225550,18
YKLG,-15.20410028,143.84838422,85
S27,48.17861100,-114.30374600,894
ESUK,67.76478850,20.25722750,472
VI71,30.82132950,76.89174850,518
Y89,44.72518500,-85.20312500,314
FY1W,-20.90085000,16.20695000,1542
FBKF,-19.50000000,21.00000000,1097
YKKG,-17.43234086,130.81023828,197
YKLL,-21.76316526,138.89855308,221
09MA,42.30426111,-71.50589695,123
ESMQ,56.68564575,16.28305850,5
43AK,61.60251833,-149.57611389,136
YKPR,-14.89071412,144.22106891,25
PALG,61.53627350,-160.34132900,17
9T5,28.15445583,-96.97693389,5
PAKV,64.31804150,-158.74358350,57
YKAL,-14.28825547,126.63455101,20
EKKL,55.70003334,11.25006111,0
VI75,26.52040800,80.23291400,122
YKBL,-31.19051294,121.59713025,322
WABA,-1.31858200,132.28386700,431
HRZA,-2.46224150,28.90795000,1583
ED11,51.59063231,7.71000764,62
LB42,43.32733200,25.00344300,128
EDCM,51.29687775,14.12787500,151
5TA7,29.42079027,-95.15909806,8
S73,46.21930600,-116.01347200,364
EPKN,50.52919550,18.08494050,208
RJDK,33.01026900,129.19471100,80
YKML,-19.36799045,140.05177001,91
FZSA,-8.64202350,25.25289700,1080
OSKL,37.02062750,41.19140100,451
45MN,47.92608333,-96.61422917,274
CYKA,50.70187479,-120.44270944,345
4IS1,39.77308833,-88.44866667,205
VTY3,14.57683150,101.25172000,290
1B4,43.13474507,-75.64887680,135
2N5,40.04842750,-76.97803223,186
VDKH,12.25523600,104.56387500,17
CJN2,51.55931940,-101.87909803,460
WZ27,-3.71510251,137.65259715,1487
WAJG,-6.18537571,138.63706002,5
FWKI,-13.78937650,33.78100000,1230
IL89,41.68197638,-90.23957056,174
KKNB,37.01052350,-112.53146950,1484
FB29,-19.58330000,21.00000000,945
FE7,50.92033000,-115.13950350,1532
YKAN,-30.89872167,124.86003203,194
FZUA,-5.90004200,22.46916650,652
VTBG,14.12600744,99.44778434,61
OAKN,31.50575400,65.84782350,1017
KDP,-5.84059462,143.50719506,2355
OP33,28.27400400,69.27598200,76
VAKE,23.11271800,70.10029050,29
PHNG,21.45044450,-157.76791908,7
YKWG,-31.77363402,135.63478568,209
BGSF,67.01160478,-50.71472138,50
WZ28,-3.66610600,138.36159600,1524
VIGG,32.16511950,76.26341850,770
3KK,41.10003222,-87.91671000,190
VCCJ,9.79232950,80.07008900,10
FY1X,-17.93920000,24.14225000,933
RJFY,31.36768400,130.83754500,65
YKNA,-26.53276195,125.61907388,484
VIKA,26.44144450,80.36486400,125
VICX,26.40438350,80.41421900,123
RJBB,34.43361925,135.23359850,8
KMCI,39.29713820,-94.71339438,313
FYNB,-22.04165000,16.18110000,1250
UAFW,42.85340550,74.84603200,777
70WI,45.03218694,-92.35435751,354
WZ29,-1.71666700,119.88333100,1260
5Z5,63.54171472,-150.99395473,480
FBKY,-25.05000000,25.31665000,1280
WAMK,1.18529274,127.89602817,9
RCKH,22.57709300,120.35000600,9
GOOK,14.14687900,-16.05129550,8
KOKZ,32.96671250,-82.83817050,134
LTAZ,38.77186500,34.53454850,945
KPL,-8.63014800,142.82363900,44
YKPG,-12.56701948,132.32565222,35
PHJH,20.96294657,-156.67303933,77
00Y,45.55051861,-96.45145000,342
WXZ5,-1.83909096,137.96785783,12
LOGK,47.45800000,15.33000000,515
WBGP,2.01077386,112.93143487,19
86WA,47.00399020,-122.23567200,219
YKAP,-34.24680566,138.91391834,364
CYYU,49.41416625,-82.46743050,226
OPKC,24.90654650,67.16079725,30
VA1M,17.28585400,74.15806100,576
UAKK,49.67082050,73.33454450,538
UI59,55.61136650,103.12500541,524
UAFP,42.54155433,78.41020201,1679
NZKM,-41.23933030,172.10524750,9
SYKR,-3.75166700,-59.30944440,91
YKAR,-29.18049200,116.85453400,107
WZ30,-3.47344500,132.86758800,5
FYKB,-28.03030000,18.73890000,995
EEKA,58.99078950,22.83086900,5
15R,29.57606166,-98.24667778,244
VI65,34.52427250,76.15590850,2927
WN36,46.96898583,-122.82096750,68
FVKB,-16.51976000,28.88498050,520
AU92,-22.48689440,118.46722937,696
FYKC,-27.65720000,17.84280000,952
KOFK,41.98544963,-97.43511306,479
3PN2,39.75898472,-77.34748723,162
46IS,41.18336527,-87.90115584,209
LKKV,50.20348688,12.91446063,606
ESIA,58.51384150,14.50712400,94
EDWK,53.33416370,9.02888580,6
ESKK,59.34586650,14.49592200,122
EDSB,48.77925700,8.08064150,124
EDTK,48.97966195,8.33188150,116
ESOK,59.44862550,13.33853625,107
23D,48.57914305,-96.54198667,312
PAKY,57.56706388,-154.45037139,42
YKMN,-27.36970789,141.93087741,100
67VA,38.83761277,-78.51945445,271
VI40,29.71411950,77.03753200,253
2R9,28.82498600,-97.86556800,88
FWKA,-9.95356950,33.89302250,538
YKRE,-30.97624788,122.54196756,356
LGKP,35.42140700,27.14600700,20
OR23,46.16233138,-123.64513528,40
CS24,57.36213900,-107.14098050,0
YPKA,-20.71272037,116.77590618,9
LTCF,40.56208350,43.11500000,1795
EFKR,63.98890000,25.74720000,106
UTSL,38.83363500,65.92146550,416
UT1N,38.80185150,65.77472350,364
WABK,-3.68492200,138.47889700,1561
YKMB,-17.45127701,140.83384900,5
YKRJ,-16.27252077,127.18998369,324
EKKA,56.29910640,9.11061820,52
FBKE,-17.83287350,25.16239850,1002
CJL8,60.29137650,-102.50233350,335
HUKS,0.18347000,30.10149100,959
OIFK,33.89533150,51.57704300,1056
ZWSH,39.54292200,76.01995650,1380
OP31,28.47056350,69.59905950,79
XIAT,52.11218906,113.49849584,710
PFKA,60.87202194,-162.52480945,12
5KS,60.35330916,-151.26277139,38
5Z7,59.46882694,-151.57321778,2
CBR2,49.90361250,-116.93527800,717
FLKE,-12.57277600,27.89429000,1413
WZ31,-2.30091500,138.03314400,25
LGKS,35.42135850,26.91004700,11
0NA3,46.90250000,-97.09833334,278
HSKA,15.38588600,36.32816950,509
FY1Y,-21.24915000,16.06720000,1356
EDVK,51.41212657,9.38110125,277
MY15,45.95579805,-93.98942834,402
EK31,56.63793815,10.16610582,37
LGTL,35.19202050,25.32700000,360
UT11,40.98995800,-109.19651700,2067
RJTR,35.51381500,139.39367500,110
EKCH,55.61291491,12.64096126,5
RJAK,36.03137970,140.19610600,26
RJSU,38.23248900,140.92638900,7
FWKG,-13.01462900,33.46859900,1058
1B2,41.36004667,-70.52731500,5
YKNG,-33.69858563,117.65503326,290
AR81,34.16231944,-92.60377112,76
VNKT,27.69658350,85.35910000,1338
93MO,37.10894861,-94.40550139,314
FYKM,-17.63442800,24.17665700,958
SYKT,-4.64916710,-59.83194350,701
YKAT,-33.66792428,150.32248186,985
ESVK,59.02222060,16.22027590,40
DN57,13.00740450,7.65779150,506
CTP9,61.66223650,-73.32191200,566
VCCN,6.55212650,79.97753900,3
ED08,47.86238500,10.61470704,717
EFKJ,62.46350000,22.39154150,124
EFKA,63.12707750,23.05144150,46
FYKL,-23.61770000,17.87215000,1341
NTGK,-15.66333450,-146.88476950,3
EYKA,54.96388050,24.08400150,78
WZ32,-3.47009100,140.36208900,199
ENKA,69.04138900,23.03333300,345
LGKV,40.91478050,24.61893200,5
SVKA,5.63305620,-61.78305440,1189
AYKV,-2.57941437,150.80806388,4
FY1Z,-19.41230000,14.64300000,1280
WZ33,-5.62424625,140.23546250,35
MUKW,23.12364150,-81.30180600,5
KWO,-7.97346000,142.82095300,15
VYKT,10.04925950,98.53800550,55
1TN2,36.44592500,-83.11239167,381
61II,41.36254777,-85.47775862,283
TA61,32.47347777,-95.16578056,96
0V7,36.70972200,-110.23679550,1740
GA1A,14.43131950,-11.43971550,49
GAKY,14.48123350,-11.40439850,50
SN70,37.25140888,-97.95450362,420
YKAY,-30.67555107,142.53566202,182
SMKE,-3.09999990,-56.48305510,259
2NY9,42.37007333,-76.72245084,422
UITK,56.27948450,107.56725908,350
UWKD,55.60654450,49.27968875,125
8LL8,41.58086583,-90.09095084,192
LKKB,50.12074596,14.54269670,286
KEAR,40.72712025,-99.00623191,650
OH74,40.09367416,-82.71683750,369
E67,33.04756350,-110.90909750,559
WASE,-0.81025500,133.05460300,570
WABY,-3.82598744,136.38555720,1780
LHKE,46.91750000,19.74922200,115
WZ36,0.59188500,111.30148900,42
WZ37,-2.01700000,139.05715900,19
GOTK,12.57231800,-12.22033350,178
I16,37.60045700,-81.55926650,543
04W,35.62210777,-76.76355028,5
5NY3,42.49284999,-76.38688056,326
40II,41.35143916,-84.81690445,251
YKRL,-25.90564113,142.80346756,137
FYRW,-24.96310000,16.01360000,966
KBIX,30.41042500,-88.92443200,10
FYKT,-26.53879225,18.11177600,1069
LGKF,38.12006950,20.50048050,18
BIKF,63.98161213,-22.61456272,52
WZ38,-4.04520388,135.55894573,1570
KCKA,36.74391950,-98.12312200,366
6IL5,37.38643916,-89.16035612,160
MT69,46.77993666,-112.66531501,1585
NA28,48.30945750,-101.72183000,631
YKTH,-36.10618893,140.24094387,29
7ND6,48.85584000,-98.92901862,488
IA77,41.02642333,-91.14181417,230
WZ39,0.24089400,111.21609000,23
59OH,38.97589916,-84.03076556,274
4CO8,39.30693472,-104.81581112,2073
WAJV,-3.72758000,138.71104400,1319
PA54,41.52230722,-75.39601389,436
W08,37.45846833,-75.87881973,12
0MN8,45.13580000,-92.85937806,302
5OH7,41.44670972,-82.00708750,211
5AR7,35.68666666,-90.79361112,76
08N,40.29175888,-76.32884528,168
NM04,36.67778250,-108.08395862,1629
50T,30.23048027,-98.47530278,472
YKEB,-31.61678043,117.71847053,259
46OI,41.68338416,-83.76660556,213
7T4,29.91382805,-94.20823862,6
0MI3,44.63334944,-84.48335362,305
89D,41.60277104,-82.68613596,182
0KS2,38.56001250,-95.30914167,319
16IS,37.57782833,-89.00923973,219
51CA,34.42361055,-116.61696751,855
9M6,32.85012800,-91.40345000,34
53WI,42.69805833,-89.78678889,311
CO15,39.22466675,-104.63990000,2146
7ND2,48.37276472,-97.32007501,247
SN42,39.09917027,-94.82107334,311
CYLW,49.95611700,-119.37775700,429
CZEE,56.03759400,-96.50869850,189
2TX0,35.06449916,-101.84935501,1102
KKLS,46.11800950,-122.89837350,6
CN37,35.38134777,-118.23091028,1241
YKEL,-30.81543781,150.35298705,310
CKV2,52.12573800,-103.53024000,567
WZ40,0.63613700,110.40381400,41
EGBP,51.66849050,-2.05554133,132
UNEE,55.27127075,86.10789300,263
EFKE,65.78188900,24.58243600,19
EFKM,66.71288200,27.15678450,211
KEMM,41.82524007,-110.55669413,2220
6OH9,40.10588361,-84.39994889,297
YKMP,-31.07189177,152.76715574,16
EDMK,47.69177077,10.33830747,713
YKPN,-42.53376746,147.19588985,208
3XS8,30.13083350,-95.90027650,76
LS44,30.08992722,-92.34374195,5
LS68,29.93465166,-92.21346112,3
1LA0,30.01687388,-92.52791445,2
62LA,30.07520444,-92.21373806,6
4S2,45.67277937,-121.53614459,194
MKKJ,18.19884750,-76.53465300,6
PAEN,60.57464575,-151.24148475,30
LA61,30.00837222,-92.24121112,7
YKNC,-13.84693727,141.59023752,9
WN08,48.91484333,-122.11292806,167
6X5,25.60538416,-80.58311445,2
YKRV,-13.74406227,142.13078677,37
KTMB,25.64782480,-80.43349442,2
MA86,42.50564055,-73.05982223,641
C62,41.47271950,-85.26079850,306
WAWW,-4.08160800,122.41822950,164
0KS6,37.45224166,-97.31782251,378
WZ41,-4.59939154,138.38434696,133
VYKG,21.30161000,99.63599600,853
WBKG,5.35568736,116.16481146,317
GMMY,34.29897475,-6.59585300,5
08OH,41.29172222,-80.56368389,375
34XS,28.36832944,-98.89335778,140
7K5,48.66777800,-102.05000000,598
YKEN,-26.33646931,132.47587415,608
0FD3,29.36136166,-82.14981639,25
SN96,37.41668972,-100.08374834,791
MS66,30.44603083,-88.92586501,13
2GA0,33.52651111,-83.63795167,212
50TX,30.13762500,-98.52537800,487
3TN4,35.88092000,-83.72711862,287
MD23,39.14483250,-76.04049945,9
4T2,32.97293425,-97.48603225,210
49D,43.53335694,-83.85413917,180
KTKX,36.22655975,-90.03620425,80
CYQK,49.78832900,-94.36318900,406
KENW,42.59541883,-87.92697617,226
6I1,39.26254777,-86.28749139,201
8CO0,40.25275805,-104.00328306,1366
22F,33.22926100,-100.56872500,611
57WA,46.87347444,-119.13029001,352
1G3,41.15137800,-81.41511950,351
50I,40.75874050,-87.42822650,213
3W3,38.91815950,-76.35803220,3
5LA1,31.02796583,-91.98123223,17
M34,37.00950000,-88.29586650,106
ND25,47.92501972,-102.82129889,682
KEOK,40.45983375,-91.42911875,205
6K9,40.73475000,-91.94878306,177
VVKP,21.39456950,106.26107600,17
36I,39.92363888,-83.66166667,329
WAKP,-6.54124700,139.33145400,6
ROKR,26.16443900,127.29528100,48
YKER,-35.75164604,143.93958811,77
WZ42,0.09379600,111.90848400,45
UKFK,45.37286800,36.40276100,46
AYKM,-7.96349950,145.77111550,3
NZKK,-35.25864833,173.91182367,150
UT51,37.80898300,65.21249700,235
BIKE,64.70162678,-19.41230947,640
OIKK,30.26805475,56.95533175,1750
0NY3,43.31395750,-74.93210112,439
IA48,41.74165416,-93.72522223,274
L05,35.72833350,-118.41972500,797
3IA5,42.87720861,-95.88251500,442
CJP2,51.92685450,-109.13090709,673
KERV,29.97759925,-99.08591825,493
EIKY,52.18132236,-9.52760022,34
AL12,32.35861100,-86.12500000,69
6NA7,48.73029583,-100.92154084,449
WMKE,4.53722350,103.42675400,5
VAKS,21.31706950,70.27040300,51
83I,40.44948861,-85.20219306,271
62IL,42.18613444,-88.60425806,256
89I,39.27837277,-87.41363084,175
1T7,29.81271950,-98.42529500,381
WIOK,-1.81663850,109.96348200,14
VT30,44.16255944,-72.83400362,238
PAKT,55.35554450,-131.71373650,27
OK97,34.53341416,-97.76697695,335
78Q,36.70911638,-119.40484695,140
EK07,54.95432671,9.99536561,43
56C,43.66804972,-88.19537556,317
19IL,41.51336694,-89.22953056,243
KEZI,41.20544725,-89.96351225,262
KMEI,32.33341175,-88.75073850,91
CYKJ,57.25416900,-105.61750000,509
19WA,45.71956083,-121.88619084,296
KEYW,24.55612350,-81.75954600,1
KNQX,24.57438233,-81.68680883,2
14TX,30.28936833,-98.17390389,351
81V,44.34683194,-104.80913524,1295
MD42,39.61954388,-77.22748334,133
TX35,33.44316888,-94.81410167,105
NY79,42.59672833,-78.34029362,494
1KS5,39.16249750,-96.09638195,290
9PA7,39.77277777,-79.21111112,771
79N,40.88394861,-77.90722556,248
4F1,36.22229888,-96.34612584,274
42J,29.84411883,-82.05017683,60
W85,37.03820666,-78.46277223,191
YKEY,-29.48744076,149.51294078,183
61F,32.98679000,-97.61974723,253
FB30,-21.20195000,22.50390000,1079
FB31,-22.06670000,29.10000000,655
OP32,28.03606350,69.67485150,91
VAKJ,24.81719700,79.91859600,222
OE56,22.71014050,53.28117650,93
OS69,33.07231400,36.55675975,704
YKHA,-36.21449787,148.11110982,294
LGSA,35.53159200,24.15118450,149
VTZ5,14.63134573,101.46565574,341
USHH,61.02848200,69.08606650,43
OIBQ,29.26025150,50.32382250,5
UK60,50.02514127,36.26727507,183
HSSS,15.58949900,32.55315950,386
OOKB,26.17098600,56.24056950,30
UOHH,71.97805950,102.49051250,29
UKOH,44.57944898,33.39601654,12
OP26,32.62914350,73.02257650,234
UK62,49.35914000,26.93396400,351
VTY4,13.39407338,101.32058238,32
UHSS,46.88558200,142.71752900,18
VTUK,16.46662750,102.78366250,204
OICK,33.43537600,48.28288850,1153
OP16,24.78723750,68.55715150,5
FYKX,-20.36670000,15.05765000,1005
UTOD,37.50216700,71.51317970,2042
VNKG,27.18125000,86.77250002,1351
VTSA,6.66140150,100.08031500,5
ZMKD,47.95288450,91.62858375,1493
FY20,-19.41670000,13.83335000,610
OITK,38.42745150,44.97357500,1213
UMKK,54.89004900,20.59263500,13
UTDL,40.21539600,69.69470800,442
FYKI,-18.76780000,12.57665000,244
VTCK,18.82585376,97.93121130,610
OEKR,25.06954200,48.19494450,396
FB32,-23.35610000,24.60370000,1158
FBKR,-19.14665000,23.78165000,914
PAIK,66.97595450,-160.43653450,51
YKIA,-17.24503920,136.18078744,226
PN34,41.97840166,-77.70971389,684
4I4,39.44614666,-87.64447028,179
HE34,30.24684700,32.49216650,7
L89,30.38131055,-92.14595667,16
T47,33.86061700,-98.49039850,304
KIDA,43.51464123,-112.06830748,1446
TX12,33.80843611,-96.60860528,215
1NY2,43.61673500,-76.16270389,110
YKDM,-16.11556522,130.95241429,88
YKID,-18.86777923,144.17447580,494
1L4,35.30554944,-114.88275278,794
EDHK,54.38043984,10.14490441,31
YKRW,-22.50528249,149.13963541,170
GQNF,16.58998300,-11.40620700,129
HRYR,-1.96862800,30.13945000,1481
EFIK,60.46256100,23.65394850,116
RJKI,28.32084750,129.92731900,6
FZCA,-5.03576700,18.78563050,479
YKCY,-26.97119704,152.56685508,116
YKIL,-16.43042459,129.61471105,88
4TX6,32.41265027,-94.81826917,111
Q51,5.65000000,169.11666700,2
HTKJ,-3.42945550,37.07449900,894
EIKK,52.65082000,-7.29722050,91
EIKL,52.65000000,-7.31666700,91
EK6,52.79999900,-111.76670100,665
YKLP,-23.76782955,144.75716720,250
PT2,45.97750000,-81.49472100,185
YKLE,-16.24905886,131.74767084,193
YKLN,-15.42385854,143.49577084,162
14LA,30.84101416,-91.50817139,16
YKCK,-39.84929759,147.85949691,30
1NY8,42.80006916,-76.58299806,311
1TX7,32.80566500,-100.18371362,562
IL05,42.44029666,-88.48898528,299
5VA9,37.69263361,-76.31827778,2
6FL2,30.72741361,-84.91770000,49
EIKH,53.06285450,-6.85831400,92
WAJH,-7.97867461,138.85324250,12
WXY3,-3.61859791,136.26697202,823
YIMB,-33.09110625,136.46463060,233
KIBM,41.18805925,-103.67731118,1501
SD27,43.75833166,-98.97814834,535
FAKM,-28.80475050,24.76399750,1204
YKBS,-17.39788354,124.35499217,60
MO64,36.60978555,-93.44463112,305
ME56,44.06924694,-69.30532389,78
KJCT,30.51106475,-99.76229375,533
YKIB,-16.69840637,123.83335272,52
DE10,38.96677944,-75.46630973,12
WN48,46.79037722,-123.31042695,42
2MS9,33.83000000,-88.92277778,81
7MO7,39.56666666,-94.41467112,287
7NC6,36.05541555,-79.32668473,190
WN00,47.84009138,-122.85960834,24
17TX,32.44874400,-98.25504400,335
YKKN,-34.37818843,116.31962858,124
NS7,44.20208325,-81.60354175,235
WN72,46.86487027,-118.32524973,503
YKIN,-32.46407512,142.34370659,67
6G2,40.69173305,-80.17783806,347
CYKY,51.51670776,-109.18001917,694
CL24,36.84995027,-119.51013195,161
FZOA,-2.91917650,25.91536100,497
OK98,35.30005583,-98.48367167,468
TN72,35.84592472,-83.48183167,329
02II,40.06226000,-86.21054751,282
H50,38.47644166,-90.23622473,124
TN52,35.13813888,-86.08109473,320
OE53,24.94213350,46.39121400,738
OEDR,26.26256550,50.15306325,26
OE50,26.94163900,49.70404000,3
OEGN,16.90108050,42.58578200,6
55T,29.81467250,-95.76689362,42
PAVC,55.11634700,-162.26622750,47
OEDF,26.47119650,49.79790000,22
OEJF,21.34806500,39.17306000,2
SC78,35.09067249,-82.49539973,381
OJMF,32.35645150,36.25928200,683
YKII,-39.87699650,143.88200291,40
YKJN,-15.88515552,143.51041849,143
OEKM,18.29722225,42.80348525,2066
